	A5554-NY2011-34	B57-NY2011-15	B73-NY2011-32	B76-NY2011-11	B97-NY2011-7	CML103-NY2011-46	CML108-NY2010-61	CML157Q-NY2011-59	CML158Q-NY2011-49	CML228-NY2010-70	CML277-O5P071851A	CML311-NY2010-356	CML322-NNY2011-44	CML341-02F1020	CML69-10A7711251A	CMl333-NY2010-122	F2834T-NY2010-108	F70NY2011-235	H84-NY2011-81	H95-NY2011-79	HP301-NY2011-77	HY-NY2010-93	IL14H-NY2011-131	KY21-NY2010-156	KY228-NY2010-154	Ki11-NY2010-162	Ki3-NY2010-159	Ki44-O4P168551A	M162W-NY2011-115	M37W-NY2010-149	MO17-NY2011-142	MO18W-NY2010-147	MS71-NY2011-101	NC260-NY2011-248	NC350-NY2010-185	NC358-NY2011-143	NC360-NY2011-211	OH40B-NY2010-556	OH43-NY2011-252	OH7B-NY2011-202	P39-NY2010-550	SC357-NY2010-244	T2I16-NY2010-231	TX303-NY2010-235	TZi8-NY2010-566	U267Y-NY2010-589	W22-NY2011-256	W64A-NY2011-215
GRMZM2G149184	12.5075	16.2984	24.5381	22.8689	3.6723199999999996	12.7941	20.2628	15.3423	14.4279	5.27114	15.6399	5.17866	32.8407	7.64173	16.5052	10.2981	7.81308	13.1323	40.0383	0.0	11.5322	8.36801	16.7396	22.3247	19.6257	22.7931	24.0923	13.9046	8.67185	12.8045	15.4042	3.7824699999999996	12.1371	10.8068	23.6143	11.2142	4.72507	22.4796	17.0054	10.4494	7.25386	11.9038	23.1562	5.02829	10.3592	1.97627	14.3049	23.3735
GRMZM2G153760	11.9904	12.9705	11.5197	10.3337	16.5721	9.11479	15.1703	10.5129	16.4722	13.8859	16.5937	17.352	9.29733	12.0187	12.64	8.9897	11.8213	10.1406	12.8838	0.0	15.068	11.1074	15.6169	16.5213	21.070999999999998	13.1378	11.775	11.7006	9.643369999999999	10.1375	12.4198	11.2822	13.3701	13.511	18.7215	15.8564	15.0652	13.0788	13.9196	18.4828	12.5839	12.8515	12.3526	17.3221	14.1446	11.662	12.0757	13.4498
GRMZM2G154059	2.48595	3.2398599999999997	2.1934400000000003	3.02371	5.0445	3.90737	2.47123	3.6234300000000004	2.69183	3.32655	2.44424	4.22435	3.5394300000000003	3.7393300000000003	2.1777900000000003	3.71265	5.16106	3.84283	0.0	0.0	4.030480000000001	3.8037199999999998	2.94225	3.77271	3.25619	3.19562	4.9682900000000005	3.8642300000000005	1.7468599999999999	2.5615	3.0735900000000003	2.42112	2.79943	4.03491	3.9809099999999997	4.01265	2.55271	2.50521	2.56642	2.92715	4.11446	4.75122	3.83773	2.89565	3.64149	2.79608	3.75469	3.8090900000000003
GRMZM2G156068	158.577	186.41299999999998	185.22299999999998	125.916	173.748	206.585	256.64599999999996	160.167	222.206	226.231	265.043	259.205	182.653	177.081	236.229	212.075	188.423	157.406	227.69299999999998	113.495	211.502	132.304	174.762	191.85	296.695	176.798	145.701	186.062	160.95	206.986	141.773	288.086	216.50400000000002	184.571	249.037	178.06900000000002	217.356	161.97899999999998	177.475	206.19400000000002	200.65599999999998	188.882	191.832	231.327	231.99900000000002	149.667	182.51	199.56099999999998
GRMZM2G157219	22.7602	16.8862	16.0476	18.2902	16.6617	24.2065	17.3306	15.5417	14.3078	23.4942	21.0823	18.0477	26.9256	32.1356	16.7073	15.275	20.8503	19.7482	19.1008	43.4365	17.2567	19.964000000000002	15.9175	20.7965	15.3107	22.6357	17.0788	23.3707	14.4495	14.751	19.1466	17.3226	22.6087	17.619	15.120999999999999	17.6993	15.6205	19.8466	20.329	16.042	22.011999999999997	31.8592	15.7532	11.9908	17.3856	18.1943	21.2178	18.0784
GRMZM2G157267	17.8885	13.1629	10.8868	24.7216	15.58	13.0368	10.8757	16.0005	10.8153	12.3429	11.4786	8.08752	11.2696	17.718	12.3809	9.58227	23.6139	12.3911	11.6609	0.0	10.663	18.5261	11.6644	12.6682	10.8089	12.7031	14.6412	14.8103	23.558000000000003	17.7339	20.6593	10.1495	15.274000000000001	16.2913	14.6619	13.1016	14.465	11.4502	15.6505	13.3559	12.3317	13.9876	13.0152	13.1183	16.6518	17.409000000000002	20.1096	18.0526
GRMZM2G157616	2.00947	3.65815	2.17211	0.947468	2.9290599999999998	3.75906	6.24374	3.01147	4.84639	3.4003699999999997	1.66313	9.06832	3.96105	3.7229400000000004	4.69319	4.19416	4.64804	2.14736	3.6601800000000004	0.0	4.1349800000000005	1.6480000000000001	7.06122	4.47783	5.89283	3.80715	1.9637	2.11187	3.1322099999999997	7.82218	4.90987	1.50426	4.14665	1.64605	6.66772	7.098	5.59028	1.4662600000000001	6.42446	5.56896	2.6883	2.1236200000000003	3.43054	4.73236	3.95106	2.03285	1.9421099999999998	2.0836099999999997
GRMZM2G158045	5.97434	17.5147	6.58236	7.9318	6.723839999999999	12.186	7.52332	10.4758	10.9909	14.1153	14.1196	6.04549	10.4088	9.02181	8.446010000000001	6.81376	10.5427	11.98	9.33849	0.0	6.700830000000001	12.4896	16.7537	8.44779	6.434480000000001	12.8243	13.6386	6.20098	10.8409	6.3528	11.602	10.0867	20.6659	7.37092	6.8895800000000005	8.11928	6.9882800000000005	8.34735	21.0716	11.3679	9.626719999999999	10.7519	7.66787	6.262580000000001	5.87176	12.2735	12.1068	10.8493
GRMZM2G158136	25.1952	24.1832	43.0765	23.923000000000002	25.3165	26.2593	29.4728	26.5942	22.5723	26.0167	27.8701	25.8093	26.2902	22.6422	31.7052	21.7838	29.2259	29.2837	29.1693	0.0	31.1285	24.9933	29.1235	32.3071	27.5879	29.2987	24.1283	27.331	25.6212	24.7204	25.2198	30.1362	26.7901	26.0172	26.3125	25.4077	24.1402	27.881999999999998	24.635	29.0833	30.7997	23.8109	24.8003	23.8705	26.2527	29.6959	45.6743	35.0852
GRMZM2G158526	2.6231	5.58332	3.9852	2.64105	4.620080000000001	5.34661	6.7112	5.73348	6.36303	2.6249599999999997	3.07423	9.09719	4.05789	8.748660000000001	5.72243	4.71707	3.70272	4.01119	5.2471	0.0	3.85929	2.41434	6.0084599999999995	9.871960000000001	6.28465	4.297540000000001	3.02034	3.50501	3.0003900000000003	5.49224	4.34786	3.4631199999999995	4.36506	3.80369	5.95325	4.45633	5.09431	3.0872	4.72315	3.64131	6.9363399999999995	2.33416	3.65922	11.2857	4.4698400000000005	3.49928	3.52756	2.8418
GRMZM2G161868	54.9342	84.964	57.522	52.9743	106.79299999999999	71.2719	63.2604	119.46799999999999	104.20200000000001	67.3854	76.3915	107.319	91.1753	74.1499	63.4804	68.4553	66.1139	123.88799999999999	51.0331	50.8081	56.2508	70.7435	94.6114	69.2825	74.7893	67.1639	136.335	87.5351	72.9041	117.63600000000001	78.8517	56.1073	71.6824	85.9128	145.606	115.42	86.2696	107.46700000000001	63.6504	105.734	124.759	95.5943	106.09299999999999	93.7398	78.6973	87.2667	99.2339	75.9337
GRMZM2G162781	9.64206	31.2888	11.4578	14.3485	19.5625	17.8198	30.4848	13.0414	23.7109	22.9888	24.4759	23.3745	20.3016	16.5944	14.5793	22.1364	22.4244	14.9809	11.8638	21.5526	15.9103	13.1193	31.805	17.6263	23.1151	18.8126	11.9727	20.483	14.5271	16.1581	19.3796	29.5759	12.5307	15.6473	20.0485	17.7727	23.6167	19.4635	17.8466	17.18	13.7251	18.9171	18.4719	28.1964	15.4719	20.1584	17.2951	23.4453
GRMZM2G162798	18.8726	10.13	17.3871	20.3413	13.3303	13.3926	10.8392	17.7362	13.3592	17.3252	7.38105	9.7545	16.6419	12.7192	14.4199	16.4983	14.9482	26.19	23.5715	0.0	17.3491	17.557000000000002	20.4286	14.0939	8.06173	15.8889	11.5371	15.1801	27.1509	18.1673	17.1152	16.5037	14.6469	18.0659	9.153089999999999	15.3347	13.7405	20.7621	16.1875	12.3879	15.5931	14.0147	17.7732	18.1111	12.1984	16.3508	17.3461	17.4009
GRMZM2G162893	33.0548	30.3694	27.5678	43.4171	20.4419	36.0054	20.5752	30.989	20.8551	33.8761	34.3236	17.133	30.2207	22.3045	23.8019	33.9197	27.3454	49.4932	32.4829	0.0	40.5925	26.2833	35.9707	28.9602	29.3518	44.5015	31.6385	22.8059	48.6752	25.7946	32.6657	27.4489	23.9863	23.1871	22.6553	20.3673	19.0534	28.5517	41.7205	20.0302	13.3008	19.7348	20.3418	35.7485	11.4448	48.6707	22.5896	30.8284
GRMZM2G163195	2.01745	7.7113	1.3772799999999998	2.23734	4.32784	2.9895400000000003	3.5318199999999997	0.7716310000000001	6.19121	8.63527	2.28556	6.59789	3.6295	5.55285	5.76129	3.06595	2.0455099999999997	3.0916	2.25271	0.0	4.62061	1.15533	2.4628	6.257219999999999	4.3125800000000005	6.6705	0.0	2.21144	2.5364400000000002	6.6079	3.8820699999999997	2.37756	12.0706	1.64647	8.122760000000001	5.6170800000000005	6.32489	2.92075	9.327739999999999	2.59174	3.07064	3.3563699999999996	4.47935	2.01497	1.5993899999999999	3.12845	1.61484	2.69825
GRMZM2G163200	21.8465	38.648	20.889	16.0518	21.9193	25.0255	19.0923	13.5742	13.3386	25.3006	39.5341	21.87	24.9908	20.4053	27.7171	16.5584	17.4504	14.8293	20.8674	0.0	31.083000000000002	20.9718	48.2157	25.7545	24.4787	29.9742	23.1735	19.5018	14.949000000000002	20.7957	18.7907	18.4545	26.9881	11.4332	26.5831	22.9604	19.6953	31.1128	37.3993	16.8355	17.2868	31.9857	22.9735	13.3095	10.1034	18.1822	18.5322	23.9721
GRMZM2G165098	46.8249	38.251999999999995	42.065	69.1239	25.3245	80.3486	65.0191	50.5559	50.1176	134.881	67.7694	55.3363	76.342	67.928	22.0519	45.5827	66.0562	47.8054	57.4672	48.8307	107.08200000000001	29.3181	25.2196	55.9986	110.62200000000001	69.7172	71.1704	68.7072	53.7522	41.2153	20.7635	41.3432	101.632	17.1151	48.841	54.1892	23.9124	42.6562	73.6858	40.1452	39.935	101.619	37.606	65.2642	45.2345	68.1418	50.3156	92.5478
GRMZM2G165461	58.2341	231.40599999999998	169.114	77.014	170.989	133.495	306.649	110.42299999999999	302.513	215.051	186.458	167.185	136.556	111.40899999999999	155.181	145.29	165.982	94.8675	340.32300000000004	149.765	199.641	134.68	211.083	183.22099999999998	230.55900000000003	140.942	92.6581	82.4511	116.632	79.5378	84.6467	266.586	31.8575	23.1819	217.912	252.986	213.419	153.98	122.119	171.17700000000002	119.54	107.98100000000001	90.90299999999999	140.454	80.4388	84.4412	155.876	249.067
GRMZM2G167505	74.9956	57.9994	61.4142	72.2729	59.5234	66.3935	60.5893	58.7693	61.5666	67.5386	70.3148	61.4255	65.28	95.09700000000001	59.8096	56.6471	67.1441	66.9473	52.2808	58.7661	60.5755	55.5554	50.6307	70.6562	51.2096	60.3653	75.1438	85.139	56.5209	55.4853	60.633	51.6805	57.2637	62.6747	64.3114	70.7028	48.6154	75.9521	59.0012	67.5914	46.8574	75.9544	54.0254	56.5662	68.7302	74.5248	52.4652	51.4897
GRMZM2G167767	2.7398599999999997	3.93658	2.5042	1.79408	2.4441599999999997	2.16573	2.57976	3.4086199999999995	3.4458300000000004	2.94815	1.11881	4.7354400000000005	3.8627300000000004	1.6180299999999999	3.15844	2.31386	3.3059300000000005	3.7183	0.0	0.0	1.8416299999999999	2.21897	3.20392	2.41304	3.2248900000000003	3.9675599999999998	4.18144	2.20332	2.60672	3.6355800000000005	3.52812	2.90168	2.56838	1.64093	5.836869999999999	3.7597099999999997	2.4763900000000003	1.8880599999999998	1.90022	2.9954	2.08269	2.43079	2.5110200000000003	3.8966	3.83477	2.41086	3.58797	4.9771
GRMZM2G170798	38.5161	32.7135	25.5247	40.613	38.679	33.7547	31.5921	35.6021	30.8589	31.6264	27.7906	22.7562	33.1356	28.4616	30.1695	33.0751	33.1139	39.4114	32.3779	24.2911	31.6314	38.7951	38.830999999999996	31.2054	29.4462	30.3498	34.9821	35.9628	43.3949	29.1878	41.456	37.9462	29.4867	35.3413	28.4234	30.7101	29.5723	37.0637	30.0591	35.9026	30.1422	34.0781	34.5262	33.1814	32.2422	42.8504	32.6002	34.8023
GRMZM2G171122	35.6207	41.1435	30.4913	44.303999999999995	52.32899999999999	52.1067	33.3644	47.919	31.329	33.0154	41.8283	52.2985	47.1557	42.6457	37.9801	40.6738	38.7937	43.7642	36.3418	0.0	40.7372	33.1328	36.2749	39.0676	33.4939	32.9503	52.0359	58.9599	32.3827	34.4416	38.7446	27.3728	43.8566	55.0531	52.9789	42.2256	31.5544	48.4422	34.0629	41.5312	35.0611	50.1868	39.5487	30.4351	58.1757	34.2143	34.2301	35.2335
GRMZM2G172726	55.897	46.5608	51.6131	67.8269	56.333999999999996	54.7259	50.2778	45.5548	45.3837	58.1708	60.0766	64.1165	47.3217	54.3949	58.685	64.2069	54.2168	77.6463	45.9494	57.1851	59.2579	57.0044	51.9604	63.4892	36.5895	57.3314	53.5644	71.7045	60.0312	54.7674	66.6591	54.8262	62.5377	67.1819	44.7873	52.1949	42.7365	62.4796	59.5358	59.6633	47.6051	64.8171	53.265	49.4389	69.5996	71.7715	53.4919	52.1496
GRMZM2G174558	2.99303	2.59435	3.9959800000000003	4.09425	2.49588	6.01639	1.78492	1.49184	2.8083299999999998	4.99408	9.97985	6.58675	3.58463	3.8488599999999997	5.16372	0.0	0.0	2.18078	3.7344800000000005	0.0	10.2616	2.99917	6.6827	6.31867	4.98195	10.3994	2.20833	1.25371	3.50898	0.0	2.16997	1.03004	2.53182	1.10598	1.9200400000000002	1.7106	2.07552	1.07712	4.93382	4.04157	2.37605	1.4807	2.53647	0.0	2.03242	1.58413	3.35676	3.10467
GRMZM2G174917	25.511	13.4639	27.9173	11.1184	5.06038	15.9621	15.3123	12.3346	8.22874	18.5543	17.5135	6.70862	37.9136	25.4592	17.116	11.0314	24.0891	15.3467	17.1186	0.0	26.1032	13.1657	4.51241	17.0082	16.9037	41.0328	22.8894	17.8543	13.0286	14.7136	18.0405	14.7455	19.0469	6.9981100000000005	8.16413	19.977	18.5114	21.8846	35.0415	11.7377	5.66223	19.1278	6.54556	13.8945	3.55381	11.0252	22.0643	26.6496
GRMZM2G174926	48.9172	38.6815	77.7029	58.9238	51.8375	38.0504	47.0045	48.4684	47.3444	73.5517	54.6652	37.0254	56.9248	58.2143	54.1577	54.0707	75.5026	87.1731	79.8268	105.305	54.361000000000004	51.5468	50.0509	39.1379	33.1553	58.9301	45.7403	57.0923	64.0341	50.9622	66.1269	67.8672	38.4343	66.714	43.828	46.3035	56.5143	59.5214	55.1124	55.1796	56.7362	45.8776	50.5692	51.217	51.7885	52.0442	46.4142	56.5573
GRMZM2G176270	4.33994	5.58999	2.22725	1.4175799999999998	3.4072400000000003	4.09837	8.18602	4.498	4.62827	3.0535200000000002	3.00345	10.1552	4.43016	5.280819999999999	7.7918199999999995	5.7054800000000006	3.7606699999999997	2.6878599999999997	3.62333	0.0	4.1504199999999996	2.24936	9.50152	5.9028599999999996	10.7758	3.8040300000000005	0.0	2.35419	3.26642	6.08723	4.1264199999999995	1.86723	6.3824	1.89768	9.050139999999999	5.82925	8.95434	2.4857	6.33991	3.7675199999999998	4.31607	4.29485	4.09474	6.777139999999999	4.55791	2.30103	3.22297	4.6499
GRMZM2G176519	15.3289	10.761	10.6898	13.0506	9.3717	15.3238	16.5225	9.891210000000001	9.353860000000001	15.7777	15.6389	10.9432	23.9358	13.2027	14.0136	19.4689	14.0888	14.5627	12.8189	0.0	14.8176	13.3141	11.0511	12.2143	11.7613	14.5581	6.9000699999999995	19.5049	11.4258	16.4733	13.5749	16.3118	14.7542	14.2969	11.7851	11.9076	9.699119999999999	13.030999999999999	13.377	6.22423	9.032919999999999	18.0298	17.757	12.0736	12.3492	18.4487	10.3292	13.9335
GRMZM2G176576	18.5218	25.6785	21.4617	16.7088	6.119219999999999	29.2163	24.4144	26.2505	14.1248	26.4881	26.8054	20.8753	32.2076	25.2248	22.766	19.4483	20.3769	13.7854	20.2071	0.0	28.6345	12.4256	16.7064	25.2775	24.6606	21.6623	17.1477	32.0089	13.0	14.745999999999999	19.485	17.0513	26.3183	10.2702	22.1001	20.429000000000002	19.6433	23.6403	25.3798	11.5008	31.101999999999997	28.3568	16.9455	17.0299	13.6277	16.320999999999998	18.5923	26.9808
GRMZM2G177386	23.9686	34.3241	80.4482	26.2427	16.1263	20.6552	27.7595	15.7835	7.97964	15.3139	17.8956	10.1123	17.2154	29.1192	59.6674	11.9686	40.6815	51.7784	27.3425	0.0	26.0551	43.4574	18.6153	24.0284	10.8687	22.7383	16.0073	17.095	16.6647	26.9036	25.6813	33.0236	16.7531	17.2054	15.7504	31.1944	28.564	10.2624	22.1248	9.753739999999999	191.68099999999998	22.6733	23.5498	13.9192	17.4592	23.24	85.7192	18.9924
GRMZM2G177923	33.7911	33.732	45.0181	32.1855	37.4917	56.9802	47.2451	61.8653	86.6429	121.551	60.6092	58.6077	70.1388	74.0351	38.481	76.5391	89.336	38.2513	42.258	50.1096	37.0798	57.812	41.4494	45.7105	65.1527	46.5552	42.07899999999999	54.6552	44.0017	50.223	46.4817	132.452	47.8548	34.1508	34.6938	42.3565	66.8402	85.4743	36.9432	25.8631	28.7242	66.3078	47.0884	80.7016	42.2657	40.9716	38.2059	78.2455
GRMZM2G178829	1.9872900000000002	3.40774	2.32971	2.31636	1.91917	2.94746	3.8128599999999997	2.20561	1.76741	3.6860699999999995	7.471539999999999	2.60715	5.36656	8.507060000000001	4.21664	3.2857300000000005	2.58067	1.47252	2.43572	0.0	6.5277	4.26823	2.3162	7.1506	3.27999	5.69019	6.13299	3.14132	4.06114	2.1701799999999998	1.61866	1.9768400000000002	6.40886	1.28788	6.27977	5.23915	3.03588	5.64101	5.21741	3.4218599999999997	2.23045	4.8864	4.54964	0.8399040000000001	1.51157	1.4101	3.5816800000000004	4.4172
GRMZM2G178839	45.8503	47.2701	59.4986	48.1658	69.1217	56.1548	33.8433	49.8197	30.754	70.9749	65.1993	36.4795	58.2515	50.5929	59.3044	54.5466	49.3622	54.7182	44.3885	42.0625	31.6586	57.9159	49.9177	52.6044	36.154	60.2195	49.3631	73.1579	55.3969	39.6222	57.5357	33.8619	85.4615	34.943000000000005	54.3727	42.3084	45.8787	52.7205	64.5607	51.4437	60.0152	56.2945	53.5758	27.2772	29.9712	55.4361	68.2888	51.9924
GRMZM2G179777	1.13868	8.74491	6.7986699999999995	2.2168900000000002	6.10694	3.02757	1.94671	5.98766	5.26101	4.5065599999999995	5.22385	1.55996	3.2564599999999997	4.30716	5.3528	0.0	2.78342	4.29304	0.0	0.0	5.0368699999999995	10.4692	8.9557	2.48165	4.69793	7.732480000000001	1.2567	0.8408629999999999	11.1995	2.82255	2.57028	3.51465	8.297460000000001	1.4586	2.3843	1.92715	5.86017	3.24594	11.2254	3.5876	6.83816	1.42046	2.98778	2.43893	1.42967	4.6751	5.83504	6.126869999999999
GRMZM2G180324	0.953133	2.81584	2.2795900000000002	0.74003	0.953788	0.0	1.7195900000000002	0.935744	1.11822	4.41488	4.73664	4.78546	1.9281099999999998	2.8949599999999998	6.25526	3.77227	0.0	0.9535879999999999	0.0	0.0	3.2623900000000003	1.0339399999999999	2.9088	3.1221799999999997	4.61099	0.989569	0.0	0.860268	0.0	3.63956	1.06956	2.62106	6.279730000000001	1.35989	3.8147	3.01802	2.93444	0.0	3.01989	2.29565	2.75339	1.0092	0.972872	2.73109	1.24947	1.00884	2.0415099999999997	2.78824
GRMZM2G180422	37.9291	45.9694	64.1037	21.19	20.0642	28.604	55.831	21.5258	42.0838	26.3125	31.9659	35.5469	22.7492	22.8353	46.7266	33.1696	23.9925	24.8826	61.9342	0.0	43.6587	23.2589	16.238	34.2031	66.7108	35.3452	27.8474	27.7405	44.8174	26.8818	32.150999999999996	52.6939	32.4187	31.8786	38.6959	37.84	48.6093	19.4107	14.3727	43.2155	106.891	21.0959	34.4471	41.5944	28.3897	6.5344	52.0336	34.0818
GRMZM2G180659	58.3087	54.667	36.0911	61.4882	36.9394	48.8522	17.5165	20.8219	34.7101	49.6668	35.718	9.03133	38.1673	17.9346	18.5924	33.5959	34.32	26.1533	76.3245	0.0	7.69539	35.2837	48.2241	25.1088	11.6696	51.7691	41.4152	74.2906	23.9101	34.6967	44.9043	34.1209	33.3348	20.7419	24.4679	18.7353	42.1132	39.3248	34.8766	36.6436	8.82724	44.0743	38.8573	15.5379	11.145999999999999	22.9092	22.9404	44.4514
GRMZM2G181605	78.8175	43.2524	24.5301	30.9435	27.0907	28.8944	47.9559	30.7276	33.9919	26.5077	59.3381	34.2179	101.72200000000001	87.1518	27.6522	39.2198	46.9566	55.3365	35.1291	40.9496	75.1474	60.2774	55.7293	49.0217	49.9512	73.0578	39.7602	59.5514	55.2148	54.5825	32.925	55.1299	33.8601	32.4335	31.8685	29.3364	24.2348	31.4043	92.0813	33.3573	23.8287	66.6365	49.3695	45.67100000000001	24.6157	52.9899	51.1229	80.3972
GRMZM2G306741	65.8174	47.4255	28.0322	76.8764	24.0528	57.3588	57.126000000000005	49.9976	21.2803	25.5075	51.5924	31.5668	43.0625	35.2205	35.6366	26.3517	32.3804	65.8296	50.0394	39.0927	90.3582	33.9334	36.1064	36.2077	33.2046	59.5814	52.6621	50.9869	73.7518	37.0047	43.452	19.6443	46.5516	54.7004	23.761999999999997	25.1336	24.8215	27.4419	64.2562	21.6353	21.8458	32.6257	42.946000000000005	37.2606	37.9441	42.9089	26.4904	44.9561
GRMZM2G311665	8.35592	12.4325	16.9437	13.6572	8.52319	7.576039999999999	9.69261	14.0584	20.653000000000002	17.7559	8.866489999999999	6.30736	11.7359	7.779669999999999	21.6409	10.7097	7.00511	12.5692	16.077	0.0	10.2841	13.4425	19.9225	17.9279	16.4613	14.8732	11.7837	10.2943	11.5274	14.695	14.2315	10.0226	23.3979	15.4705	16.5904	18.4438	19.6243	13.1085	17.1388	13.8919	18.9737	10.1169	12.7505	11.6588	10.4319	9.28253	16.0884	15.2324
GRMZM2G313867	2.35795	13.3769	3.1987200000000002	2.0030900000000003	2.98345	5.4307300000000005	5.87986	4.08384	4.73119	7.647689999999999	9.678939999999999	1.95826	4.36674	6.645060000000001	5.98159	1.38764	8.13635	3.7836800000000004	4.11811	0.0	7.42245	3.40341	6.36686	3.8563300000000003	4.9025	10.9876	1.5353299999999999	4.44418	5.26194	2.64814	3.8789300000000004	3.50414	5.3429199999999994	1.74518	5.99867	5.42379	4.24485	3.46711	7.978289999999999	2.4024	5.78532	4.03873	4.440169999999999	0.969065	1.47579	2.47792	5.48345	5.0077300000000005
GRMZM2G314520	6.29352	6.66947	10.9647	6.13779	5.06035	10.0808	11.1222	6.12785	9.38011	10.7814	9.53181	4.6611199999999995	6.94003	6.65545	8.28988	7.745939999999999	8.20903	9.16686	9.84574	0.0	8.56142	5.15902	5.969519999999999	6.862410000000001	8.47915	11.5501	7.07647	9.89852	4.8249	5.82868	8.796289999999999	6.38815	8.80264	6.05171	8.80299	7.249860000000001	9.91023	10.7179	8.33539	10.2925	4.8587	10.7107	9.06686	2.96692	4.23449	5.4557	10.5613	13.0987
GRMZM2G314546	31.3661	28.4025	35.2724	43.3846	34.6364	39.5255	29.308000000000003	40.5244	34.2663	39.1446	39.4185	35.4628	39.1379	42.3805	35.646	35.2237	44.5043	32.9394	25.4732	50.1829	32.5146	38.226	32.8499	37.5471	29.3311	32.249	34.9365	43.5455	26.3162	33.119	41.7055	36.7819	34.4146	37.2895	36.1746	33.345	36.8132	26.8023	30.1737	30.6988	50.485	29.8022	33.5456	32.3886	42.0927	46.5702	41.1101	34.5728
GRMZM2G316362	1.1589399999999999	5.85229	0.914335	16.2857	5.79788	52.4795	1.76215	35.137	11.97	19.4045	20.7217	16.1202	27.6511	117.632	1.48537	6.5716399999999995	2.86845	2.9197	3.3444800000000003	0.0	3.85569	0.0	0.0	5.3015	14.8022	4.12611	6.8098	67.4311	0.0	5.54296	1.1082100000000001	0.0	12.5666	4.48915	13.4553	11.4962	0.0	4.72075	0.0	14.0879	4.63705	4.81412	9.91197	3.83457	9.57143	2.40692	2.29172	3.4873300000000005
GRMZM2G318180	9.19111	12.7517	4.98297	2.79471	5.2914900000000005	8.02813	6.2483	5.17441	4.73594	9.3786	0.0	5.00624	8.69092	14.1596	13.2312	7.4361	6.91219	5.5454300000000005	0.0	0.0	7.214580000000001	7.129810000000001	6.29125	8.86605	6.27802	4.29704	29.0214	11.0074	6.824110000000001	2.75473	0.0	8.317260000000001	6.78379	2.54199	4.43415	3.26915	7.99309	5.64286	8.24437	3.55248	4.74217	5.8550699999999996	2.17159	4.70289	3.63305	2.19276	5.2339400000000005	7.61868
GRMZM2G318213	10.3576	32.6561	120.016	37.2581	64.2998	40.2877	41.1656	87.6255	37.0376	32.3404	36.7331	19.0933	60.461000000000006	11.3475	89.311	50.8095	42.1046	48.7594	34.0052	0.0	74.6646	31.1111	41.7999	34.3853	24.4838	102.755	11.8554	26.0432	15.0105	16.0089	11.4436	39.2433	47.9232	11.283	41.0826	46.8478	27.1877	38.2897	39.7315	72.6492	34.8502	31.6809	21.6817	11.1525	11.8573	10.5648	22.7211	40.2026
GRMZM2G318662	1.20115	5.68846	4.55087	1.46464	0.0	3.13875	3.12758	4.15781	4.40204	1.96907	1.68127	5.9181099999999995	4.07076	3.8508199999999997	2.8224299999999998	2.76825	5.08385	2.3211	4.0372	0.0	0.0	3.05366	6.89395	5.32026	8.803339999999999	7.56698	2.66034	1.9191099999999999	3.76243	1.81411	6.7034199999999995	5.81493	7.12513	2.6067099999999996	0.9766950000000001	5.5112	5.66134	7.252089999999999	7.34934	3.6489800000000003	8.114130000000001	1.95675	3.4849	2.6837	1.9682099999999998	3.30304	11.5161	17.2457
GRMZM2G320373	36.5236	132.69899999999998	327.977	60.8835	228.47099999999998	5.97701	10.0025	80.3052	58.1827	19.4637	6.390569999999999	10.5448	7.50425	18.0876	54.3679	10.3857	35.4671	97.3491	14.0712	0.0	0.0	67.2663	34.8572	25.4464	2.72637	65.348	10.6994	12.3523	8.06051	3.99375	5.005380000000001	22.2158	70.6887	43.4539	56.3313	100.182	5.98142	46.418	33.8508	392.911	314.476	24.5761	25.3494	5.91236	25.3633	0.0	67.9066	13.0393
GRMZM2G323622	4.32525	7.46393	12.610999999999999	9.27171	5.25247	6.13866	10.3552	4.98203	17.0883	8.547880000000001	8.471119999999999	9.15278	6.24552	8.0262	10.3656	8.9654	7.04196	3.64206	10.2599	0.0	5.90676	6.57538	10.5861	8.63928	13.5914	9.192910000000001	5.75475	4.73436	6.19232	11.8129	5.739380000000001	10.8788	6.759760000000001	4.41047	10.8798	10.9076	17.5952	4.92287	8.724730000000001	6.21515	9.71391	4.7469	8.339789999999999	17.6686	7.12297	4.81715	6.21644	8.223889999999999
GRMZM2G325575	29.834	35.0624	96.9907	36.8687	24.2115	50.9054	39.0911	31.781999999999996	34.9067	37.1386	24.0996	27.4438	37.9283	23.5992	67.2934	26.6847	22.9931	67.2748	32.9232	0.0	36.0152	31.9252	43.5047	46.8857	21.8164	34.5551	33.1056	19.8541	42.3687	36.9827	42.1145	49.7589	43.2935	24.1621	45.4625	30.3358	41.538000000000004	28.3845	32.2211	28.0424	131.31	33.2121	33.7541	25.7816	23.9381	16.4239	89.137	54.6358
GRMZM2G327394	21.927	15.9292	13.507	16.7337	18.7687	21.3049	20.5954	19.1169	18.6492	14.68	18.9125	17.004	14.9838	17.5815	16.7225	19.5996	17.6196	17.5213	20.1624	18.1445	20.1418	16.9568	19.2816	15.9239	19.905	16.8219	19.1483	18.1721	18.3285	20.2655	19.58	23.0568	14.9931	17.8129	18.942	17.0653	20.9181	18.129	18.9555	17.3072	16.7572	22.2531	18.3918	23.4079	17.8887	19.8911	16.9545	18.9933
